ID;TARGET
91123;0
91124;0
91125;0
91126;0
91127;0
91128;0
91129;0
91130;0
91131;0
91132;0
91133;0
91134;0
91135;0
91136;0
91137;1
91138;0
91139;0
91140;0
91141;1
91142;0
91143;0
91144;0
91145;0
91146;0
91147;0
91148;0
91149;0
91150;1
91151;1
91152;0
91153;0
91154;0
91155;1
91156;0
91157;0
91158;0
91159;0
91160;0
91161;1
91162;0
91163;0
91164;0
91165;0
91166;0
91167;0
91168;0
91169;0
91170;0
91171;0
91172;1
91173;0
91174;0
91175;0
91176;0
91177;0
91178;0
91179;0
91180;0
91181;1
91182;0
91183;0
91184;1
91185;0
91186;0
91187;1
91188;0
91189;0
91190;0
91191;0
91192;0
91193;0
91194;0
91195;0
91196;0
91197;0
91198;1
91199;0
91200;0
91201;0
91202;0
91203;0
91204;1
91205;1
91206;0
91207;0
91208;0
91209;0
91210;0
91211;0
91212;0
91213;0
91214;0
91215;1
91216;0
91217;0
91218;0
91219;0
91220;0
91221;0
91222;0
91223;0
91224;0
91225;0
91226;1
91227;0
91228;0
91229;0
91230;0
91231;0
91232;0
91233;0
91234;1
91235;0
91236;1
91237;1
91238;0
91239;0
91240;0
91241;1
91242;0
91243;0
91244;0
91245;1
91246;0
91247;0
91248;0
91249;1
91250;0
91251;0
91252;0
91253;0
91254;0
91255;0
91256;0
91257;0
91258;0
91259;0
91260;0
91261;1
91262;0
91263;0
91264;0
91265;0
91266;0
91267;0
91268;0
91269;0
91270;0
91271;0
91272;1
91273;1
91274;0
91275;0
91276;0
91277;1
91278;0
91279;0
91280;0
91281;1
91282;0
91283;0
91284;0
91285;1
91286;0
91287;0
91288;0
91289;1
91290;0
91291;0
91292;0
91293;0
91294;0
91295;0
91296;0
91297;1
91298;0
91299;0
91300;0
91301;0
91302;0
91303;1
91304;0
91305;1
91306;0
91307;0
91308;0
91309;0
91310;0
91311;0
91312;0
91313;0
91314;0
91315;0
91316;1
91317;1
91318;0
91319;0
91320;0
91321;1
91322;1
91323;0
91324;0
91325;1
91326;0
91327;0
91328;1
91329;1
91330;1
91331;1
91332;1
91333;1
91334;0
91335;1
91336;1
91337;0
91338;1
91339;1
91340;0
91341;0
91342;1
91343;0
91344;0
91345;0
91346;0
91347;0
91348;0
91349;0
91350;0
91351;0
91352;0
91353;0
91354;0
91355;0
91356;0
91357;0
91358;0
91359;1
91360;0
91361;0
91362;0
91363;1
91364;0
91365;0
91366;0
91367;1
91368;1
91369;0
91370;0
91371;0
91372;1
91373;0
91374;0
91375;1
91376;0
91377;0
91378;1
91379;0
91380;0
91381;0
91382;0
91383;0
91384;0
91385;0
91386;0
91387;1
91388;0
91389;1
91390;0
91391;0
91392;1
91393;0
91394;0
91395;0
91396;1
91397;0
91398;0
91399;1
91400;0
91401;0
91402;0
91403;1
91404;1
91405;0
91406;0
91407;0
91408;0
91409;1
91410;1
91411;0
91412;0
91413;0
91414;1
91415;1
91416;0
91417;0
91418;0
91419;1
91420;0
91421;0
91422;0
91423;1
91424;0
91425;0
91426;1
91427;0
91428;0
91429;1
91430;0
91431;0
91432;0
91433;0
91434;0
91435;0
91436;1
91437;0
91438;1
91439;0
91440;0
91441;0
91442;0
91443;0
91444;1
91445;0
91446;0
91447;0
91448;0
91449;1
91450;0
91451;0
91452;0
91453;1
91454;0
91455;0
91456;0
91457;0
91458;0
91459;0
91460;0
91461;1
91462;1
91463;0
91464;1
91465;0
91466;1
91467;1
91468;0
91469;1
91470;1
91471;0
91472;0
91473;0
91474;1
91475;0
91476;0
91477;1
91478;0
91479;0
91480;1
91481;0
91482;0
91483;0
91484;1
91485;0
91486;0
91487;0
91488;1
91489;0
91490;0
91491;0
91492;0
91493;0
91494;0
91495;0
91496;0
91497;0
91498;0
91499;0
91500;0
91501;0
91502;0
91503;0
91504;0
91505;0
91506;0
91507;0
91508;0
91509;0
91510;0
91511;1
91512;0
91513;1
91514;0
91515;0
91516;0
91517;0
91518;0
91519;0
91520;0
91521;0
91522;0
91523;1
91524;1
91525;1
91526;1
91527;1
91528;0
91529;0
91530;1
91531;0
91532;0
91533;0
91534;0
91535;0
91536;1
91537;0
91538;0
91539;0
91540;1
91541;0
91542;0
91543;0
91544;0
91545;0
91546;0
91547;0
91548;0
91549;0
91550;0
91551;1
91552;1
91553;1
91554;1
91555;0
91556;0
91557;0
91558;1
91559;0
91560;0
91561;0
91562;0
91563;0
91564;0
91565;0
91566;0
91567;0
91568;0
91569;0
91570;0
91571;0
91572;0
91573;0
91574;1
91575;0
91576;1
91577;0
91578;1
91579;0
91580;0
91581;1
91582;0
91583;0
91584;1
91585;1
91586;0
91587;0
91588;1
91589;0
91590;0
91591;0
91592;0
91593;0
91594;0
91595;0
91596;0
91597;0
91598;0
91599;0
91600;0
91601;1
91602;0
91603;1
91604;0
91605;0
91606;0
91607;1
91608;1
91609;1
91610;0
91611;0
91612;1
91613;1
91614;0
91615;0
91616;0
91617;0
91618;1
91619;0
91620;0
91621;0
91622;0
91623;0
91624;0
91625;0
91626;0
91627;0
91628;0
91629;1
91630;0
91631;0
91632;0
91633;0
91634;0
91635;0
91636;0
91637;0
91638;0
91639;0
91640;1
91641;0
91642;1
91643;0
91644;0
91645;0
91646;0
91647;0
91648;0
91649;1
91650;0
91651;0
91652;0
91653;0
91654;0
91655;0
91656;1
91657;0
91658;0
91659;0
91660;0
91661;0
91662;0
91663;0
91664;0
91665;0
91666;0
91667;0
91668;0
91669;1
91670;1
91671;0
91672;0
91673;0
91674;0
91675;0
91676;0
91677;0
91678;0
91679;0
91680;1
91681;1
91682;0
91683;0
91684;0
91685;0
91686;0
91687;0
91688;0
91689;0
91690;0
91691;0
91692;0
91693;0
91694;0
91695;0
91696;0
91697;0
91698;1
91699;0
91700;1
91701;0
91702;0
91703;0
91704;1
91705;0
91706;0
91707;0
91708;0
91709;0
91710;1
91711;1
91712;0
91713;0
91714;0
91715;1
91716;0
91717;1
91718;0
91719;0
91720;0
91721;0
91722;1
91723;0
91724;0
91725;0
91726;0
91727;0
91728;0
91729;1
91730;0
91731;1
91732;1
91733;0
91734;0
91735;0
91736;1
91737;0
91738;0
91739;1
91740;0
91741;1
91742;0
91743;0
91744;0
91745;0
91746;0
91747;0
91748;0
91749;1
91750;0
91751;0
91752;1
91753;0
91754;0
91755;0
91756;0
91757;0
91758;0
91759;0
91760;0
91761;0
91762;1
91763;0
91764;0
91765;0
91766;0
91767;0
91768;0
91769;0
91770;0
91771;0
91772;0
91773;1
91774;0
91775;0
91776;0
91777;0
91778;0
91779;0
91780;0
91781;0
91782;1
91783;0
91784;0
91785;0
91786;0
91787;0
91788;0
91789;0
91790;0
91791;0
91792;0
91793;0
91794;0
91795;0
91796;0
91797;0
91798;1
91799;1
91800;0
91801;1
91802;1
91803;1
91804;0
91805;1
91806;0
91807;0
91808;0
91809;0
91810;1
91811;0
91812;0
91813;0
91814;0
91815;0
91816;0
91817;1
91818;0
91819;0
91820;0
91821;0
91822;1
91823;0
91824;0
91825;1
91826;0
91827;0
91828;0
91829;1
91830;1
91831;0
91832;0
91833;0
91834;1
91835;0
91836;0
91837;0
91838;0
91839;0
91840;0
91841;0
91842;0
91843;1
91844;1
91845;0
91846;0
91847;0
91848;1
91849;0
91850;0
91851;0
91852;1
91853;0
91854;1
91855;0
91856;0
91857;0
91858;1
91859;1
91860;1
91861;0
91862;1
91863;1
91864;1
91865;0
91866;0
91867;0
91868;0
91869;0
91870;0
91871;1
91872;1
91873;1
91874;0
91875;0
91876;0
91877;0
91878;0
91879;1
91880;0
91881;0
91882;0
91883;1
91884;1
91885;1
91886;0
91887;0
91888;0
91889;0
91890;0
91891;0
91892;0
91893;0
91894;0
91895;0
91896;0
91897;1
91898;0
91899;0
91900;0
91901;1
91902;0
91903;0
91904;1
91905;1
91906;1
91907;1
91908;0
91909;0
91910;0
91911;0
91912;0
91913;0
91914;1
91915;0
91916;1
91917;0
91918;0
91919;0
91920;0
91921;1
91922;0
91923;0
91924;0
91925;1
91926;0
91927;0
91928;0
91929;0
91930;1
91931;0
91932;0
91933;0
91934;0
91935;0
91936;0
91937;1
91938;0
91939;1
91940;0
91941;0
91942;0
91943;0
91944;1
91945;0
91946;1
91947;0
91948;0
91949;0
91950;0
91951;0
91952;0
91953;0
91954;0
91955;0
91956;0
91957;1
91958;0
91959;1
91960;1
91961;0
91962;0
91963;1
91964;0
91965;1
91966;0
91967;0
91968;1
91969;0
91970;0
91971;0
91972;1
91973;0
91974;0
91975;0
91976;0
91977;0
91978;0
91979;0
91980;0
91981;0
91982;0
91983;0
91984;1
91985;1
91986;1
91987;1
91988;0
91989;0
91990;0
91991;0
91992;0
91993;0
91994;1
91995;0
91996;0
91997;0
91998;0
91999;0
92000;0
92001;0
92002;0
92003;0
92004;0
92005;0
92006;0
92007;0
92008;0
92009;1
92010;0
92011;1
92012;0
92013;0
92014;1
92015;0
92016;0
92017;0
92018;0
92019;1
92020;0
92021;0
92022;0
92023;1
92024;0
92025;0
92026;1
92027;1
92028;0
92029;1
92030;0
92031;0
92032;1
92033;0
92034;0
92035;1
92036;1
92037;0
92038;0
92039;0
92040;1
92041;0
92042;0
92043;0
92044;0
92045;0
92046;0
92047;1
92048;1
92049;0
92050;1
92051;0
92052;0
92053;0
92054;0
92055;0
92056;1
92057;0
92058;0
92059;0
92060;0
92061;1
92062;0
92063;1
92064;0
92065;0
92066;0
92067;0
92068;0
92069;0
92070;0
92071;0
92072;0
92073;0
92074;1
92075;0
92076;0
92077;0
92078;0
92079;0
92080;1
92081;0
92082;0
92083;0
92084;0
92085;1
92086;0
92087;0
92088;0
92089;0
92090;0
92091;0
92092;0
92093;0
92094;0
92095;0
92096;1
92097;0
92098;1
92099;0
92100;0
92101;0
92102;1
92103;0
92104;0
92105;1
92106;0
92107;1
92108;0
92109;0
92110;0
92111;0
92112;0
92113;0
92114;0
92115;1
92116;1
92117;0
92118;1
92119;0
92120;0
92121;1
92122;0
92123;0
92124;0
92125;1
92126;0
92127;0
92128;0
92129;0
92130;0
92131;0
92132;0
92133;0
92134;0
92135;0
92136;0
92137;1
92138;0
92139;0
92140;1
92141;0
92142;0
92143;0
92144;0
92145;1
92146;0
92147;0
92148;0
92149;0
92150;0
92151;0
92152;0
92153;0
92154;1
92155;0
92156;0
92157;0
92158;0
92159;0
92160;0
92161;0
92162;0
92163;0
92164;0
92165;0
92166;0
92167;1
92168;0
92169;0
92170;0
92171;0
92172;0
92173;0
92174;1
92175;0
92176;0
92177;0
92178;0
92179;0
92180;0
92181;1
92182;0
92183;1
92184;1
92185;1
92186;1
92187;0
92188;1
92189;0
92190;1
92191;0
92192;1
92193;0
92194;0
92195;1
92196;0
92197;0
92198;0
92199;1
92200;0
92201;1
92202;1
92203;1
92204;1
92205;0
92206;0
92207;1
92208;1
92209;0
92210;0
92211;0
92212;1
92213;0
92214;0
92215;1
92216;1
92217;0
92218;1
92219;0
92220;0
92221;0
92222;0
92223;1
92224;0
92225;0
92226;1
92227;0
92228;0
92229;1
92230;0
92231;0
92232;0
92233;0
92234;0
92235;0
92236;0
92237;0
92238;0
92239;1
92240;1
92241;1
92242;0
92243;0
92244;1
92245;0
92246;1
92247;0
92248;1
92249;1
92250;0
92251;0
92252;0
92253;0
92254;0
92255;0
92256;1
92257;0
92258;0
92259;0
92260;0
92261;0
92262;0
92263;0
92264;0
92265;0
92266;0
92267;0
92268;0
92269;0
92270;0
92271;1
92272;0
92273;0
92274;0
92275;0
92276;0
92277;0
92278;0
92279;0
92280;0
92281;0
92282;0
92283;0
92284;0
92285;1
92286;0
92287;0
92288;1
92289;0
92290;0
92291;1
92292;0
92293;0
92294;0
92295;0
92296;1
92297;1
92298;0
92299;0
92300;1
92301;0
92302;0
92303;0
92304;0
92305;0
92306;0
92307;0
92308;1
92309;0
92310;0
92311;0
92312;1
92313;1
92314;0
92315;0
92316;0
92317;0
92318;0
92319;0
92320;1
92321;0
92322;1
92323;0
92324;0
92325;0
92326;0
92327;0
92328;0
92329;0
92330;0
92331;0
92332;0
92333;0
92334;1
92335;0
92336;0
92337;0
92338;0
92339;0
92340;1
92341;1
92342;0
92343;0
92344;0
92345;0
92346;0
92347;1
92348;0
92349;0
92350;0
92351;0
92352;1
92353;0
92354;0
92355;0
92356;1
92357;0
92358;0
92359;1
92360;0
92361;1
92362;1
92363;1
92364;0
92365;0
92366;0
92367;0
92368;1
92369;0
92370;1
92371;0
92372;0
92373;0
92374;0
92375;1
92376;0
92377;0
92378;0
92379;0
92380;0
92381;0
92382;1
92383;0
92384;0
92385;0
92386;0
92387;0
92388;0
92389;0
92390;1
92391;0
92392;1
92393;0
92394;0
92395;0
92396;0
92397;0
92398;0
92399;0
92400;1
92401;0
92402;0
92403;0
92404;0
92405;0
92406;0
92407;0
92408;1
92409;0
92410;0
92411;0
92412;1
92413;0
92414;0
92415;0
92416;1
92417;0
92418;0
92419;1
92420;0
92421;0
92422;1
92423;1
92424;1
92425;1
92426;0
92427;0
92428;1
92429;0
92430;0
92431;0
92432;0
92433;1
92434;0
92435;0
92436;1
92437;0
92438;0
92439;0
92440;0
92441;0
92442;0
92443;0
92444;1
92445;0
92446;0
92447;0
92448;1
92449;0
92450;0
92451;1
92452;0
92453;0
92454;1
92455;0
92456;0
92457;0
92458;0
92459;0
92460;0
92461;0
92462;0
92463;1
92464;1
92465;0
92466;0
92467;0
92468;0
92469;0
92470;0
92471;0
92472;0
92473;0
92474;1
92475;0
92476;0
92477;0
92478;0
92479;1
92480;0
92481;0
92482;0
92483;0
92484;0
92485;0
92486;0
92487;0
92488;0
92489;0
92490;0
92491;1
92492;1
92493;0
92494;1
92495;0
92496;0
92497;0
92498;0
92499;0
92500;0
92501;0
92502;0
92503;0
92504;1
92505;0
92506;1
92507;0
92508;0
92509;0
92510;0
92511;1
92512;0
92513;0
92514;0
92515;1
92516;1
92517;1
92518;1
92519;1
92520;0
92521;1
92522;0
92523;0
92524;0
92525;0
92526;0
92527;1
92528;0
92529;0
92530;0
92531;0
92532;0
92533;0
92534;0
92535;0
92536;0
92537;0
92538;1
92539;0
92540;0
92541;0
92542;1
92543;0
92544;0
92545;1
92546;1
92547;0
92548;0
92549;0
92550;0
92551;0
92552;0
92553;0
92554;1
92555;0
92556;0
92557;0
92558;1
92559;0
92560;0
92561;0
92562;0
92563;1
92564;0
92565;0
92566;0
92567;1
92568;0
92569;0
92570;1
92571;1
92572;0
92573;0
92574;1
92575;0
92576;1
92577;0
92578;0
92579;0
92580;0
92581;0
92582;0
92583;1
92584;1
92585;0
92586;0
92587;0
92588;0
92589;0
92590;0
92591;0
92592;0
92593;0
92594;0
92595;0
92596;0
92597;0
92598;1
92599;0
92600;0
92601;0
92602;0
92603;0
92604;0
92605;0
92606;0
92607;0
92608;0
92609;1
92610;0
92611;0
92612;0
92613;0
92614;0
92615;0
92616;1
92617;0
92618;1
92619;0
92620;1
92621;1
92622;0
92623;0
92624;0
92625;0
92626;0
92627;0
92628;1
92629;0
92630;1
92631;1
92632;0
92633;1
92634;0
92635;0
92636;0
92637;0
92638;0
92639;0
92640;0
92641;0
92642;0
92643;0
92644;0
92645;0
92646;1
92647;0
92648;0
92649;0
92650;0
92651;0
92652;0
92653;0
92654;0
92655;0
92656;0
92657;0
92658;0
92659;1
92660;0
92661;0
92662;0
92663;0
92664;0
92665;0
92666;0
92667;0
92668;0
92669;1
92670;0
92671;1
92672;0
92673;0
92674;0
92675;0
92676;0
92677;0
92678;0
92679;0
92680;0
92681;0
92682;0
92683;0
92684;1
92685;0
92686;0
92687;0
92688;0
92689;0
92690;0
92691;1
92692;0
92693;0
92694;0
92695;1
92696;0
92697;0
92698;0
92699;1
92700;0
92701;0
92702;1
92703;0
92704;0
92705;0
92706;1
92707;0
92708;0
92709;0
92710;0
92711;0
92712;0
92713;0
92714;0
92715;1
92716;0
92717;0
92718;1
92719;0
92720;0
92721;0
92722;0
92723;0
92724;1
92725;0
92726;0
92727;1
92728;0
92729;0
92730;1
92731;1
92732;0
92733;0
92734;0
92735;0
92736;1
92737;0
92738;0
92739;0
92740;0
92741;0
92742;1
92743;0
92744;0
92745;0
92746;0
92747;1
92748;1
92749;0
92750;1
92751;0
92752;0
92753;0
92754;1
92755;1
92756;0
92757;0
92758;0
92759;0
92760;1
92761;1
92762;0
92763;0
92764;0
92765;0
92766;1
92767;0
92768;0
92769;0
92770;1
92771;0
92772;0
92773;0
92774;0
92775;0
92776;0
92777;0
92778;0
92779;0
92780;1
92781;0
92782;0
92783;0
92784;0
92785;0
92786;0
92787;0
92788;0
92789;1
92790;0
92791;1
92792;0
92793;0
92794;0
92795;0
92796;0
92797;0
92798;0
92799;0
92800;0
92801;1
92802;0
92803;0
92804;0
92805;1
92806;1
92807;0
92808;0
92809;0
92810;1
92811;0
92812;1
92813;1
92814;0
92815;0
92816;1
92817;0
92818;1
92819;0
92820;0
92821;0
92822;0
92823;0
92824;0
92825;0
92826;0
92827;1
92828;0
92829;0
92830;0
92831;0
92832;0
92833;0
92834;0
92835;0
92836;0
92837;0
92838;0
92839;0
92840;0
92841;1
92842;0
92843;0
92844;0
92845;0
92846;0
92847;0
92848;0
92849;1
92850;0
92851;0
92852;0
92853;0
92854;0
92855;0
92856;0
92857;0
92858;0
92859;0
92860;0
92861;1
92862;0
92863;0
92864;1
92865;0
92866;0
92867;0
92868;1
92869;0
92870;0
92871;0
92872;0
92873;0
92874;0
92875;1
92876;0
92877;0
92878;0
92879;0
92880;1
92881;0
92882;1
92883;0
92884;0
92885;0
92886;0
92887;0
92888;0
92889;0
92890;0
92891;0
92892;1
92893;0
92894;0
92895;0
92896;0
92897;0
92898;0
92899;0
92900;1
92901;1
92902;0
92903;0
92904;0
92905;0
92906;0
92907;1
92908;1
92909;1
92910;0
92911;1
92912;0
92913;0
92914;0
92915;0
92916;0
92917;0
92918;0
92919;0
92920;0
92921;0
92922;0
92923;1
92924;0
92925;0
92926;0
92927;1
92928;1
92929;0
92930;0
92931;0
92932;0
92933;0
92934;1
92935;1
92936;1
92937;0
92938;0
92939;0
92940;0
92941;1
92942;0
92943;0
92944;0
92945;0
92946;0
92947;0
92948;0
92949;0
92950;0
92951;0
92952;1
92953;0
92954;0
92955;1
92956;0
92957;0
92958;1
92959;1
92960;1
92961;0
92962;0
92963;0
92964;0
92965;1
92966;0
92967;0
92968;0
92969;0
92970;0
92971;0
92972;0
92973;0
92974;0
92975;0
92976;0
92977;0
92978;0
92979;0
92980;0
92981;0
92982;1
92983;0
92984;1
92985;0
92986;1
92987;0
92988;1
92989;0
92990;1
92991;1
92992;0
92993;0
92994;0
92995;1
92996;0
92997;0
92998;0
92999;0
93000;0
93001;0
93002;1
93003;0
93004;0
93005;0
93006;0
93007;0
93008;1
93009;0
93010;0
93011;0
93012;0
93013;0
93014;0
93015;0
93016;0
93017;1
93018;1
93019;0
93020;0
93021;0
93022;1
93023;0
93024;1
93025;0
93026;0
93027;0
93028;0
93029;0
93030;1
93031;0
93032;1
93033;0
93034;0
93035;1
93036;0
93037;0
93038;1
93039;0
93040;0
93041;0
93042;0
93043;0
93044;0
93045;1
93046;0
93047;1
93048;0
93049;1
93050;0
93051;0
93052;0
93053;0
93054;0
93055;0
93056;1
93057;0
93058;1
93059;0
93060;0
93061;0
93062;0
93063;0
93064;0
93065;1
93066;0
93067;0
93068;0
93069;0
93070;1
93071;0
93072;0
93073;0
93074;0
93075;0
93076;0
93077;0
93078;0
93079;0
93080;1
93081;0
93082;0
93083;0
93084;0
93085;0
93086;0
93087;0
93088;1
93089;0
93090;0
93091;0
93092;0
93093;0
93094;0
93095;1
93096;1
93097;0
93098;0
93099;0
93100;0
93101;0
93102;0
93103;0
93104;0
93105;0
93106;0
93107;0
93108;0
93109;1
93110;0
93111;0
93112;0
93113;0
93114;1
93115;0
93116;0
93117;0
93118;0
93119;1
93120;1
93121;0
93122;0
93123;0
93124;0
93125;0
93126;0
93127;0
93128;0
93129;1
93130;0
93131;1
93132;0
93133;0
93134;0
93135;0
93136;1
93137;1
93138;0
93139;0
93140;1
93141;0
93142;0
93143;1
93144;0
93145;1
93146;0
93147;0
93148;0
93149;0
93150;0
93151;0
93152;1
93153;0
93154;1
93155;0
93156;0
93157;0
93158;0
93159;0
93160;0
93161;0
93162;0
93163;0
93164;0
93165;0
93166;0
93167;0
93168;0
93169;0
93170;0
93171;0
93172;0
93173;1
93174;0
93175;1
93176;0
93177;0
93178;0
93179;0
93180;1
93181;0
93182;0
93183;0
93184;1
93185;0
93186;0
93187;0
93188;0
93189;0
93190;1
93191;0
93192;0
93193;0
93194;0
93195;0
93196;0
93197;0
93198;0
93199;0
93200;1
93201;0
93202;0
93203;0
93204;0
93205;0
93206;0
93207;1
93208;0
93209;0
93210;0
93211;0
93212;0
93213;1
93214;0
93215;0
93216;1
93217;1
93218;0
93219;0
93220;0
93221;0
93222;1
93223;0
93224;1
93225;0
93226;0
93227;1
93228;0
93229;0
93230;0
93231;0
93232;0
93233;0
93234;0
93235;0
93236;0
93237;1
93238;1
93239;0
93240;0
93241;1
93242;0
93243;0
93244;0
93245;0
93246;1
93247;0
93248;0
93249;1
93250;1
93251;0
93252;0
93253;1
93254;1
93255;0
93256;0
93257;1
93258;1
93259;0
93260;1
93261;0
93262;0
93263;1
93264;1
93265;0
93266;0
93267;1
93268;0
93269;1
93270;0
93271;1
93272;0
93273;0
93274;0
93275;0
93276;1
93277;1
93278;0
93279;0
93280;0
93281;1
93282;0
93283;0
93284;1
93285;0
93286;0
93287;0
93288;0
93289;0
93290;0
93291;0
93292;1
93293;0
93294;1
93295;1
93296;0
93297;0
93298;0
93299;0
93300;0
93301;0
93302;0
93303;0
93304;0
93305;0
93306;1
93307;0
93308;1
93309;0
93310;0
93311;0
93312;0
93313;0
93314;0
93315;1
93316;0
93317;1
93318;0
93319;0
93320;0
93321;0
93322;0
93323;0
93324;0
93325;0
93326;0
93327;1
93328;0
93329;0
93330;0
93331;0
93332;0
93333;1
93334;0
93335;0
93336;0
93337;1
93338;0
93339;0
93340;1
93341;0
93342;0
93343;1
93344;1
93345;0
93346;0
93347;0
93348;1
93349;0
93350;0
93351;1
93352;0
93353;0
93354;1
93355;0
93356;1
93357;1
93358;0
93359;0
93360;0
93361;0
93362;0
93363;1
93364;0
93365;0
93366;1
93367;0
93368;0
93369;0
93370;0
93371;0
93372;0
93373;1
93374;0
93375;0
93376;1
93377;0
93378;0
93379;0
93380;1
93381;0
93382;0
93383;0
93384;1
93385;0
93386;1
93387;0
93388;1
93389;0
93390;1
93391;0
93392;0
93393;1
93394;0
93395;0
93396;0
93397;0
93398;0
93399;0
93400;0
93401;0
93402;1
93403;0
93404;0
93405;1
93406;0
93407;0
93408;0
93409;1
93410;1
93411;1
93412;0
93413;0
93414;0
93415;1
93416;0
93417;0
93418;1
93419;0
93420;0
93421;0
93422;1
93423;0
93424;0
93425;0
93426;1
93427;0
93428;0
93429;0
93430;0
93431;0
93432;0
93433;0
93434;0
93435;0
93436;0
93437;0
93438;1
93439;0
93440;0
93441;1
93442;0
93443;0
93444;1
93445;0
93446;1
93447;0
93448;1
93449;0
93450;0
93451;0
93452;0
93453;0
93454;0
93455;0
93456;1
93457;0
93458;1
93459;1
93460;0
93461;0
93462;0
93463;0
93464;0
93465;0
93466;0
93467;0
93468;0
93469;0
93470;0
93471;0
93472;0
93473;0
93474;1
93475;1
93476;1
93477;1
93478;0
93479;0
93480;1
93481;0
93482;1
93483;0
93484;0
93485;0
93486;1
93487;0
93488;0
93489;0
93490;0
93491;0
93492;1
93493;0
93494;1
93495;0
93496;0
93497;0
93498;0
93499;0
93500;1
93501;0
93502;0
93503;0
93504;0
93505;0
93506;0
93507;0
93508;0
93509;1
93510;0
93511;0
93512;1
93513;0
93514;0
93515;0
93516;0
93517;0
93518;1
93519;0
93520;1
93521;0
93522;0
93523;0
93524;0
93525;0
93526;0
93527;0
93528;0
93529;0
93530;0
93531;1
93532;0
93533;0
93534;0
93535;0
93536;1
93537;0
93538;0
93539;0
93540;1
93541;0
93542;0
93543;0
93544;1
93545;0
93546;1
93547;1
93548;0
93549;1
93550;0
93551;0
93552;1
93553;1
93554;1
93555;1
93556;0
93557;0
93558;0
93559;0
93560;0
93561;0
93562;1
93563;1
93564;0
93565;0
93566;1
93567;0
93568;0
93569;0
93570;0
93571;0
93572;1
93573;0
93574;1
93575;1
93576;0
93577;0
93578;0
93579;0
93580;0
93581;1
93582;1
93583;0
93584;1
93585;0
93586;0
93587;0
93588;1
93589;0
93590;1
93591;1
93592;0
93593;0
93594;1
93595;0
93596;0
93597;0
93598;1
93599;0
93600;0
93601;0
93602;0
93603;1
93604;1
93605;1
93606;0
93607;0
93608;1
93609;0
93610;0
93611;0
93612;0
93613;1
93614;0
93615;1
93616;1
93617;0
93618;0
93619;0
93620;1
93621;0
93622;1
93623;1
93624;0
93625;0
93626;1
93627;0
93628;0
93629;0
93630;0
93631;1
93632;0
93633;0
93634;0
93635;0
93636;0
93637;0
93638;1
93639;0
93640;0
93641;0
93642;0
93643;0
93644;1
93645;0
93646;0
93647;0
93648;1
93649;0
93650;0
93651;1
93652;0
93653;0
93654;0
93655;0
93656;0
93657;1
93658;1
93659;0
93660;0
93661;0
93662;1
93663;1
93664;1
93665;0
93666;0
93667;1
93668;0
93669;1
93670;1
93671;0
93672;0
93673;0
93674;0
93675;1
93676;0
93677;0
93678;0
93679;0
93680;1
93681;0
93682;1
93683;0
93684;0
93685;1
93686;0
93687;0
93688;0
93689;0
93690;0
93691;1
93692;0
93693;0
93694;0
93695;0
93696;0
93697;0
93698;0
93699;1
93700;1
93701;0
93702;0
93703;0
93704;1
93705;0
93706;0
93707;0
93708;1
93709;1
93710;0
93711;0
93712;0
93713;0
93714;0
93715;0
93716;0
93717;0
93718;1
93719;0
93720;0
93721;0
93722;0
93723;0
93724;0
93725;0
93726;0
93727;1
93728;0
93729;0
93730;1
93731;1
93732;0
93733;0
93734;0
93735;0
93736;0
93737;0
93738;0
93739;1
93740;0
93741;0
93742;0
93743;0
93744;1
93745;0
93746;0
93747;0
93748;0
93749;1
93750;0
93751;0
93752;1
93753;0
93754;0
93755;1
93756;0
93757;0
93758;1
93759;0
93760;0
93761;0
93762;1
93763;0
93764;0
93765;0
93766;0
93767;0
93768;0
93769;0
93770;0
93771;0
93772;0
93773;0
93774;0
93775;0
93776;0
93777;0
93778;0
93779;0
93780;0
93781;0
93782;0
93783;0
93784;1
93785;0
93786;0
93787;1
93788;0
93789;1
93790;0
93791;1
93792;0
93793;0
93794;0
93795;0
93796;0
93797;1
93798;0
93799;1
93800;1
93801;0
93802;0
93803;0
93804;0
93805;0
93806;0
93807;1
93808;0
93809;0
93810;0
93811;0
93812;0
93813;0
93814;0
93815;1
93816;0
93817;0
93818;0
93819;0
93820;0
93821;0
93822;1
93823;1
93824;0
93825;0
93826;0
93827;1
93828;1
93829;0
93830;0
93831;0
93832;0
93833;0
93834;0
93835;0
93836;0
93837;1
93838;1
93839;0
93840;1
93841;0
93842;0
93843;1
93844;1
93845;0
93846;0
93847;0
93848;0
93849;1
93850;0
93851;0
93852;0
93853;0
93854;0
93855;1
93856;1
93857;0
93858;0
93859;0
93860;0
93861;0
93862;0
93863;1
93864;0
93865;1
93866;1
93867;0
93868;1
93869;1
93870;1
93871;1
93872;0
93873;0
93874;0
93875;0
93876;0
93877;0
93878;1
93879;1
93880;1
93881;1
93882;0
93883;0
93884;1
93885;0
93886;1
93887;0
93888;0
93889;0
93890;0
93891;0
93892;0
93893;0
93894;0
93895;0
93896;1
93897;0
93898;0
93899;0
93900;0
93901;0
93902;0
93903;0
93904;0
93905;0
93906;1
93907;1
93908;0
93909;0
93910;0
93911;0
93912;0
93913;0
93914;0
93915;0
93916;0
93917;1
93918;0
93919;0
93920;0
